Symbol,Company Name,Security Type,IPO Year,IPO Start Date,IPO End Date,Listing Date,Issue Price (₹),Price Band Low (₹),Price Band High (₹),Face Value (₹),Lot Size (shares),Issue Size,Issue Type,Registrar,QIB Subscription (x),NII Subscription (x),RII Subscription (x),Employee Subscription (x),Total Subscription (x),QIB Shares Offered,NII Shares Offered,RII Shares Offered,Total Shares Offered,QIB Shares Bid For,NII Shares Bid For,RII Shares Bid For,Total Shares Bid For,Listing Day Close (₹),Listing Week Close (₹),Listing Day Gain (%),Listing Week Gain (%)
SURYODAY,Suryoday Small Finance Bank Limited,EQ,2021,17-MAR-2021,19-MAR-2021,26-MAR-2021,305.0,303.0,305.0,10.0,,"Initial Public offer of 19,093,070 Equity Shares comprising a Fresh Issue of up to 8,150,000 Equity Shares and an Offer for Sale of up to 10,943,070 Equity Shares (including Anchor Portion of 55,77,920 Equity Shares)",100% Book Building,Kfin Technologies Private Limited,0.4650805380714427,0.8965421172974452,1.2235062984291385,0.052626,0.904040872650322,3718614.0,2788961.0,6507575.0,13515150.0,1729455.0,2500421.0,298655.0,12218248.0,277.79998779296875,264.8500061035156,-8.918036789190573,-13.163932425076844
BARBEQUE,Barbeque-Nation Hospitality Limited,EQ,2021,24-MAR-2021,26-MAR-2021,07-APR-2021,500.0,498.0,500.0,5.0,,"Initial Public offer of [.] Equity Shares comprising a Fresh Issue of Rs.1800 Million and an Offer for Sale of 5457470 Equity Shares (including anchor portion of  40,57,861 Equity Shares)",100% Book Building,Link Intime India Private Limited,1.2355567450157878,2.3499726456802352,7.058032907234512,0.2775,2.5795537211009902,2705242.0,1352620.0,901747.0,4999609.0,3342480.0,3178620.0,1644570.0,12896760.0,,,,
SIDDHIKA,Siddhika Coatings Limited,SME,2021,24-MAR-2021,26-MAR-2021,07-APR-2021,57.0,57.0,57.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,910000.0,862000.0,2032000.0,,,,
VMARCIND,V-Marc India Limited,SME,2021,25-MAR-2021,31-MAR-2021,,37.0,37.0,39.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,300000.0,3810000.0,3801000.0,9249000.0,,,,
LODHA,Macrotech Developers Limited,EQ,2021,07-APR-2021,09-APR-2021,19-APR-2021,486.0,483.0,486.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs. 25,000 million (including anchor portion of 15,246,913 Equity Shares)",100% Book Building,Link Intime India Private Limited,1.3388527008209632,1.0468466946376445,0.1817543777705804,0.03525900070518,0.686432249748402,10227742.0,7670808.0,17898551.0,36418219.0,13693440.0,8030160.0,2615760.0,24998640.0,231.1429443359375,288.20208740234375,-52.43972338766718,-40.69915897071116
INDIGRID,India Grid Trust,NF,2021,28-APR-2021,30-APR-2021,10-MAY-2021,1000.0,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,77.7377700805664,78.10492706298828,-92.22622299194336,-92.18950729370117
PGINVIT,POWERGRID Infrastructure Investment Trust,IV,2021,29-APR-2021,03-MAY-2021,14-MAY-2021,100.0,99.0,100.0,,,"Initial Public offer of [.] units aggregating upto Rs 49,934.84 million and offer for sale Upto [.] units (including anchor portion of 34,80,74,100 units)",,KFin Technologies Private Limited,1.869985873697584,2.283004163917268,,,2.0577220426632192,232049400.0,193375600.0,,425425000.0,433929100.0,441477300.0,191687100.0,875406400.0,59.36118698120117,64.56587982177734,-40.63881301879883,-35.434120178222656
AILIMITED,Abhishek Integrations Limited,SME,2021,08-JUN-2021,11-JUN-2021,21-JUN-2021,50.0,50.0,50.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,17.899999618530273,16.475000381469727,-64.20000076293945,-67.04999923706055
SONACOMS,Sona BLW Precision Forgings Limited,EQ,2021,14-JUN-2021,16-JUN-2021,24-JUN-2021,291.0,285.0,291.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs. 55,500 million comprising of a Fresh Issue of up to Rs. 3,000 million and an Offer for Sale of up to Rs. 52,500 million(including Anchor portion of 85,824,742 equity shares)",100% Book Building,Kfin Technologies Private Limited,1.5710955872550874,0.2179411969507156,0.6560653854709771,,1.0356843532113296,58421052.0,29210526.0,19473684.0,107105262.0,91785057.0,6366177.0,3963720.0,110927244.0,352.99822998046875,334.5273742675781,21.305233670264176,14.957860573050901
SHYAMMETL,Shyam Metalics and Energy Limited,EQ,2021,14-JUN-2021,16-JUN-2021,24-JUN-2021,306.0,303.0,306.0,10.0,,"Initial Public offer aggregating up to Rs. 9,090.00 million comprising of a Fresh Issue of up to Rs. 6,570.00 million and an Offer for Sale of up to Rs. 2,520.00 million (including Anchor portion of  88,21,764 equity shares)",100% Book Building,Kfin Technologies Private Limited,,,,,0.0,,,,0.0,,,,0.0,357.16680908203125,350.9473571777344,16.721179438572303,14.688678816253065
DODLA,Dodla Dairy Limited,EQ,2021,16-JUN-2021,18-JUN-2021,28-JUN-2021,428.0,421.0,428.0,10.0,,"Initial Public offer of [.] Equity Shares comprising a Fresh Issue of Rs 500 Million and an Offer for Sale of 10,985,444 Equity Shares (including Anchor portion of 36,46,099 equity shares)",100% Book Building,Kfin Technologies Private Limited,40.704774771735615,24.64816124178644,5.158039289253991,,19.490705276677744,2430734.0,1823051.0,4253784.0,8507569.0,98942480.0,44934855.0,27270075.0,165818520.0,607.4893798828125,573.872802734375,41.936771000657124,34.082430545414724
KIMS,Krishna Institute of Medical Sciences Limited,EQ,2021,16-JUN-2021,18-JUN-2021,28-JUN-2021,825.0,815.0,825.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs. [.] million comprising of a Fresh Issue of up to Rs. 2,000 million and an Offer for Sale of up to 23,560,538 Equity Shares(including Anchor portion of  1,15,84,060 equity shares)",100% Book Building,Link Intime India Private Limited,2.547512349295092,0.9370705035255776,1.5101348555978766,0.7421078040796462,1.8988711151327688,7722708.0,3861353.0,2574235.0,14413073.0,19673694.0,3618360.0,2369754.0,27368568.0,199.38999938964844,203.64999389648438,-75.83151522549716,-75.3151522549716
IPL,India Pesticides Limited,EQ,2021,23-JUN-2021,25-JUN-2021,05-JUL-2021,296.0,290.0,296.0,1.0,,"Initial Public offer of [.] Equity Shares comprising a Fresh Issue of Rs 1000 Million and an Offer for Sale of Rs 7000 Million.(including anchor portion of 81,08,107 Equity Shares)",100% Book Building,Kfin Technologies Private Limited,11.608718923099426,14.9865838748882,4.955493806273591,,9.005934383875585,5517241.0,4137931.0,9655173.0,19310345.0,64048100.0,62013450.0,41848550.0,173907700.0,338.7330017089844,339.9175720214844,14.436824901683911,14.837017574825802
WALPAR,Walpar Nutritions Limited,SME,2021,30-JUN-2021,05-JUL-2021,13-JUL-2021,55.0,55.0,55.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,574000.0,496000.0,10802000.0,34.29999923706055,39.099998474121094,-37.63636502352628,-28.90909368341619
790IHFL27,IIFL Home Finance Limited,N0,2021,06-JUL-2021,28-JUL-2021,02-DEC-2025,,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
CLEAN,Clean Science and Technology Limited,EQ,2021,07-JUL-2021,09-JUL-2021,19-JUL-2021,900.0,880.0,900.0,1.0,,"Initial Public Offer of upto [.] equity shares through an Offer for Sale aggregating upto Rs. 15,466.22 million (including anchor portion of 51,55,404 equity shares)",100% Book Building,Link Intime India Private Limited,86.06761157525827,96.15019305561192,3.2891378393246606,,46.83892799873068,3515049.0,2636287.0,6151336.0,12302672.0,302531872.0,253479504.0,191205504.0,576243968.0,1559.7481689453125,1625.916259765625,73.30535210503473,80.65736219618056
GRINFRA,G R Infraprojects Limited,EQ,2021,07-JUL-2021,09-JUL-2021,19-JUL-2021,837.0,828.0,837.0,5.0,,"Initial Public offer of 11,508,704 Equity Shares aggregating upto Rs. [.] million (including Anchor Portion of 33,85,110 equity shares)",100% Book Building,KFin Technologies Private Limited,93.17775766027204,73.01343293811253,4.88716472830481,0.0920266666666666,43.47570311859504,2256741.0,1692556.0,3949297.0,8123594.0,210278066.0,123579324.0,82199437.0,353178961.0,1720.6485595703125,1680.9588623046875,105.57330460816159,100.8314052932721
PCHFRD,Piramal Capital and Housing Finance Limited,DEBT,2021,12-JUL-2021,19-JUL-2021,,,1000.0,1000.0,1000.0,,"The Company is proposing a Public Issue of secured, rated, listed, redeemable, non-convertible debt securities of face value of Rs 1,000 each (NCDs), for an amount of  Rs 20,000 lakhs (Base Issue Size) with an option to retain oversubscription up to Rs 80,000 lakhs aggregating up to 1,00,00,000 NCDs amounting to Rs 1,00,000 lakhs (Tranche 1 Issue Limit) (Tranche 1 Issue) which is within the Shelf Limit of Rs 2,00,000 lakhs (Shelf Limit)",,Link Intime India Private Limited,,,,,0.0,,,,0.0,,,,0.0,,,,
ZOMATO,Zomato Limited,EQ,2021,14-JUL-2021,16-JUL-2021,23-JUL-2021,76.0,72.0,76.0,1.0,,"Initial Public offer of [.]Equity Shares aggregating upto Rs.93,750 million comprising a Fresh Issue of up to Rs. 90,000 million and an Offer for Sale of up to Rs. 3,750 million (including Anchor Portion of 55,21,73,505 equity shares)",100% Book Building,Link Intime India Private Limited,28.704288375440147,17.35547721029383,3.933371888939016,0.07467,20.91701126244224,388837690.0,194337499.0,129558333.0,719233522.0,11161309185.0,3372820035.0,2190003465.0,15044215680.0,,,,
TATVA,Tatva Chintan Pharma Chem Limited,EQ,2021,16-JUL-2021,20-JUL-2021,29-JUL-2021,1083.0,1073.0,1083.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs. 5,000 million comprising a Fresh Issue of up to Rs. 2,250 million and an Offer for Sale of up to Rs. 2,750 million (including anchor portion of 13,85,040 equity shares)",100% Book Building,Link Intime India Private Limited,64.58865774073303,374.9516921206052,17.061335756474328,,107.33138844384928,931966.0,698975.0,1630941.0,3261882.0,60194433.0,262081859.0,211082573.0,350102324.0,2300.520751953125,2201.921630859375,112.42112206400046,103.31686342191828
GLS,Glenmark Life Sciences Limited,EQ,2021,27-JUL-2021,29-JUL-2021,06-AUG-2021,720.0,695.0,720.0,2.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 10,600 million and an Offer for Sale of up to 6,300,000 equity shares(including Anchor portion of 6,306,660 equity shares)",100% Book Building,KFin Technologies Private Limited,13.3132942624881,99.23575757013336,7.06924844195977,,28.67243843319197,4242379.0,3232770.0,7543130.0,15018279.0,56480040.0,320806380.0,244883140.0,430610680.0,,,,
ROLEXRINGS,Rolex Rings Limited,EQ,2021,28-JUL-2021,30-JUL-2021,09-AUG-2021,900.0,880.0,900.0,10.0,,"Initial Public offer of [.] Equity Shares  comprising a Fresh Issue of up to Rs. 560 million and an Offer for Sale of up to 75,00,000 equity shares (including Anchor portion of  2,436,666 equity shares)",100% Book Building,Link Intime India Pvt Ltd,,,,,0.0,,,,0.0,,,,0.0,116.69999694824219,115.25,-87.03333367241754,-87.19444444444444
REXPIPES,Rex Pipes and Cables Industries Limited,SME,2021,28-JUL-2021,02-AUG-2021,10-AUG-2021,26.0,26.0,26.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,200000.0,7600000.0,6468000.0,54692000.0,,,,
NPST,Network People Services Technologies Limited,SME,2021,28-JUL-2021,02-AUG-2021,30-APR-2025,2177.0,76.0,80.0,10.0,,"Public Offer of upto 17,12,000 Equity Shares (Including market maker portion of 86,400 shares)",100% Book Building,Link Intime India Private limited,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,411200.0,7091200.0,4692800.0,36369600.0,2317.941162109375,2072.025634765625,6.474100234697978,-4.821973598271704
DEVYANI,Devyani International Limited,EQ,2021,04-AUG-2021,06-AUG-2021,16-AUG-2021,90.0,86.0,90.0,1.0,,Initial Public offer of [.] Equity Shares aggregating upto [.] million comprising of a fresh issue of up to Rs. 4400 million and an Offer for Sale of up to 155333330 equity shares (including Anchor portion of 91652499 equity shares),100% Book Building,Link Intime India Private Limited,55.46659161470327,154.39534723636987,19.53299470752539,0.4341,75.54499665225246,61101666.0,30550832.0,20367221.0,112569719.0,3389101155.0,4716906315.0,3734773020.0,8504079045.0,123.5,114.69999694824219,37.22222222222222,27.444441053602432
KRSNAA,Krsnaa Diagnostics Limited,EQ,2021,04-AUG-2021,06-AUG-2021,16-AUG-2021,954.0,933.0,954.0,5.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 4000 million and an Offer for Sale of up to 85,25,520 equity shares (including Anchor portion of 56,28,937 equity shares)",100% Book Building,KFin Technologies Private Limited,25.58194463875288,28.17362197758156,19.32962072918616,0.2889731712357073,24.339930448099786,3752625.0,1876312.0,1250874.0,7112099.0,95999445.0,52862505.0,35972280.0,173107995.0,971.7990112304688,871.1238403320312,1.8657244476382335,-8.687228476726284
WINDLAS,Windlas Biotech Limited,EQ,2021,04-AUG-2021,06-AUG-2021,16-AUG-2021,460.0,448.0,460.0,5.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 1,650 million and an Offer for Sale of up to 5,142,067 equity shares (including Anchor Portion of 2,618,706 equity shares)",100% Book Building,Link Intime India Private Limited,14.250739687880722,7.505155745048596,11.67157582299324,,11.497257609368065,1723700.0,1323766.0,3088786.0,6136252.0,24564000.0,9935070.0,6272670.0,70550070.0,392.1170654296875,328.7465515136719,-14.757159689198371,-28.53335836659307
EXXARO,Exxaro Tiles Limited,BE,2021,04-AUG-2021,06-AUG-2021,16-AUG-2021,120.0,118.0,120.0,10.0,,"Initial Public offer of 13,424,000 Equity Shares a Fresh Issue of up to 11,186,000 Equity Shares and an Offer for Sale of up to 2,238,000 equity shares (including Anchor portion of 1,973,325 equity shares)",100% Book Building,Link Intime India Private Ltd,13.738170347003155,2.0081497689722387,17.64252593972103,0.13268156424581,10.496651944099366,1315550.0,4604425.0,5262200.0,11450675.0,18073250.0,9246375.0,6160250.0,120193750.0,13.229999542236328,12.204999923706055,-88.97500038146973,-89.82916673024496
CARTRADE,CarTrade Tech Limited,EQ,2021,09-AUG-2021,11-AUG-2021,20-AUG-2021,1618.0,1585.0,1618.0,10.0,,"Initial Public Offer of upto 18,532,216 equity shares (including Anchor portion of 55,59,664 equity shares)",100% Book Building,Link Intime India Private Limited,18.73750628297805,32.48484855025464,1.414824161044026,,13.0220247334526,3706443.0,2779833.0,6486276.0,12972552.0,69449499.0,90302454.0,74626236.0,168928893.0,1501.050048828125,1428.199951171875,-7.228056314701792,-11.73053453820303
77NVCL28,Nuvoco Vistas Corporation Limited,N0,2021,09-AUG-2021,11-AUG-2021,23-SEP-2025,,560.0,570.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
APTUS,Aptus Value Housing Finance India Limited,EQ,2021,10-AUG-2021,12-AUG-2021,24-AUG-2021,353.0,346.0,353.0,2.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 5,000 million and an Offer for Sale of up to 64,590,695 equity shares (including Anchor Portion of 2,36,26,500 equity shares)",100% Book Building,KFin Technologies Private Limited,19.82242143355977,18.043284616849725,0.6654434639070536,,9.86268884515269,15751000.0,11813250.0,27564250.0,55128500.0,312222960.0,213149832.0,156921576.0,543715242.0,330.5224914550781,338.9547119140625,-6.367566160034525,-3.978835151823654
CHEMPLASTS,Chemplast Sanmar Limited,EQ,2021,10-AUG-2021,12-AUG-2021,24-AUG-2021,541.0,530.0,541.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,535.5999755859375,569.0,-0.9981560839302218,5.175600739371535
DUDIGITAL,DU Digital Technologies Limited,SME,2021,12-AUG-2021,17-AUG-2021,26-AUG-2021,65.0,65.0,65.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,626000.0,1560000.0,1226000.0,14992000.0,,,,
VIJAYA,Vijaya Diagnostic Centre Limited,EQ,2021,01-SEP-2021,03-SEP-2021,14-SEP-2021,531.0,522.0,531.0,1.0,,"Initial Public Offer of [.] Equity Share through an Offer for Sale of up to 3,56,88,064 Equity Shares (including Anchor portion of 1,06,61,418 equity shares)",100% Book Building,KFin Technologies Private Limited,9.31551000314733,0.5076306908460599,0.5763082370509272,0.08904,3.0407085312190856,7107613.0,5330710.0,12438323.0,25026646.0,66211040.0,2706032.0,1704276.0,76098736.0,615.3158569335938,579.9905395507812,15.878692454537429,9.226090310881592
AMIORG,Ami Organics Limited,EQ,2021,01-SEP-2021,03-SEP-2021,14-SEP-2021,610.0,603.0,610.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 2,000 million and an Offer for Sale of up to 6,059,600 equity shares (including Anchor Portion of 2,801,485 equity shares)",100% Book Building,Link Intime India Private Limited,42.18955584343581,117.10969936428732,6.296867834366276,,40.29142836005822,1854166.0,1406453.0,3281723.0,6542342.0,78226440.0,164709288.0,126410088.0,263600304.0,,,,
BEWLTD,BEW Engineering Limited,SME,2021,02-SEP-2021,07-SEP-2021,16-SEP-2021,58.0,58.0,58.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5996000.0,5464000.0,14028000.0,250.9499969482422,289.79998779296875,332.67240853145205,399.6551513671875
IBULHSG,Indiabulls Housing Finance Limited,Z9,2021,06-SEP-2021,20-SEP-2021,09-APR-2024,,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
SANSERA,Sansera Engineering Limited,EQ,2021,14-SEP-2021,16-SEP-2021,24-SEP-2021,744.0,734.0,744.0,2.0,,"Initial Public Offer of 1,72,44,328 Equity Shares aggregating upto Rs. [.] million (including Anchor portion of 51,35,162 equity shares)",100% Book Building,Link Intime India Private Limited,10.730860928854645,3.865738270481722,1.5087971605521862,0.1755848896301074,4.601773565578339,3423442.0,2567582.0,5991024.0,12109166.0,36736480.0,9925600.0,7543040.0,55723640.0,810.8966674804688,798.5630493164062,8.991487564579133,7.333743187689013
QUADPRO,Quadpro ITeS Limited,SME,2021,20-SEP-2021,22-SEP-2021,30-SEP-2021,20.0,20.0,20.0,,,,,,0.0275526742301458,7.849270664505672,23.52867383512545,,10.038504464285714,3702000.0,3702000.0,3348000.0,10752000.0,102000.0,29058000.0,21300000.0,107934000.0,9.199999809265137,8.774999618530273,-54.00000095367432,-56.12500190734864
PARAS,Paras Defence and Space Technologies Limited,BE,2021,21-SEP-2021,23-SEP-2021,01-OCT-2021,175.0,165.0,175.0,10.0,,"Initial Public offer of [.] Equity Shares aggregating upto Rs.[.] million comprising a Fresh Issue of up to Rs. 1406.00 million and an Offer for Sale of up to 17,24,490 equity shares",100% Book Building,Link Intime India Private Limited,,,,,0.0,,,,0.0,,,,0.0,492.07098388671875,598.0393676757812,181.18341936383928,241.73678152901786
JMFPIV,JM Financial Products Limited,DEBT,2021,23-SEP-2021,01-OCT-2021,,,1000.0,1000.0,1000.0,,"Public Issue of Secured, Redeemable, Non-Convertible Debentures of face value of Rs. 1,000/- for an amount of Rs. 100 Crore (Base Issue Size) with an option to retain oversubscription up to Rs. 400 Crore aggregating up to Rs. 500 Crore (the Tranche I Issue Limit) which is within the Shelf Limit of Rs. 1,500 Crore(the Tranche I Issue)",,KFIN Technologies Private Limited,,,,,0.0,,,,0.0,,,,0.0,,,,
860IIFL27,IIFL Finance Limited,N0,2021,27-SEP-2021,08-OCT-2021,13-MAR-2026,,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
JAINAM,Jainam Ferro Alloys (I) Limited,SME,2021,28-SEP-2021,30-SEP-2021,08-OCT-2021,70.0,70.0,70.0,,,,,,0.2506775067750677,5.348238482384824,7.066365007541478,,4.1220196353436185,1476000.0,1476000.0,1326000.0,4278000.0,370000.0,7894000.0,6402000.0,17634000.0,69.69999694824219,70.1500015258789,-0.4285757882254464,0.2142878941127232
ABSLAMC,Aditya Birla Sun Life AMC Limited,EQ,2021,29-SEP-2021,01-OCT-2021,11-OCT-2021,712.0,695.0,712.0,5.0,,"Initial Public offer of 38,880,000 Equity Shares (including Anchor portion of 11,080,800 equity shares)",100% Book Building,KFin Technologies Private Limited,4.099006389430366,2.60057035593098,1.7242953061666513,,2.446530835419724,7387200.0,5540400.0,12927600.0,27799200.0,30280180.0,14408200.0,9817980.0,68011600.0,635.4806518554688,621.3983154296875,-10.74709945850158,-12.724955698077597
BMETRICS,Bombay Metrics Supply Chain Limited,SME,2021,30-SEP-2021,04-OCT-2021,12-OCT-2021,93.0,93.0,93.0,,,,,,1.3613861386138617,13.326732673267326,20.692307692307693,,11.48976109215017,242400.0,242400.0,218400.0,703200.0,330000.0,3230400.0,2780400.0,8079600.0,35.59358215332031,31.278837203979492,-61.72733101793515,-66.36684171615109
DESTINY,Destiny Logistics & Infra Limited,SME,2021,30-SEP-2021,05-OCT-2021,13-OCT-2021,20.0,20.0,20.0,,,,,,0.0,1.923728813559322,7.431924882629108,,2.973722627737226,1416000.0,1416000.0,1278000.0,4110000.0,0.0,2724000.0,2532000.0,12222000.0,,,,
DYNAMIC,Dynamic Services & Security Ltd.,SME,2021,30-SEP-2021,05-OCT-2021,,51.0,51.0,51.0,,,,,,0.0,2.111111111111111,1.5551601423487544,,1.2111973392461195,2484000.0,2484000.0,2248000.0,7216000.0,0.0,5244000.0,4132000.0,8740000.0,,,,
